Штрихкод;ID;Артикул;Наименование;Единица;Коэффициент;
2000017949123;033314     ;;Отдушка MAN  GENEVIE 30076511;кг;1;
2000017949130;033315     ;;Отдушка ROMY S 30079775 ;кг;1;
2000017949147;033316     ;;Отдушка YOUTH BEAUTY 30087531 ;кг;1;
2000017949178;033317     ;;Отдушка LOVE 30032518;кг;1;
;033355     ;GFS/S100;Основа GFS/S100 Шампунь для волос ESTEL GENEVIE POUR FEMME, 100 мл;кг;1;
;033356     ;GFM/M100;Основа GFM/M100 Маска для волос  ESTEL GENEVIE POUR FEMME, 100 мл;кг;1;
;033357     ;GHS/S100;Основа GHS/S100 Шампунь для волос ESTEL GENEVIE POUR HOMME, 100 мл;кг;1;
;033358     ;GHG/G100;Основа GHG/G100 Гель для душа ESTEL GENEVIE POUR HOMME, 100 мл;кг;1;
2000017975245;033364     ;;Отдушка Woods (T12018110);кг;1;
2000017975634;033365     ;;Экстракт эхинацеи (пропиленгликолевый);кг;1;
2000017975627;033366     ;;Экстракт элеутерококка (пропиленгликолевый);кг;1;
2000017975597;033367     ;;Экстракт родиолы розовой (пропиленгликолевый);кг;1;
2000017975580;033368     ;;Экстракт женьшеня (пропиленгликолевый);кг;1;
;033369     ;EEO/200;Основа EEO/200 Масло-эликсир  для душа ESTEL EVER, 200 мл.;кг;1;
;033371     ;EE/S100 вод;Основа EE/S100 водная фаза Двухфазный спрей для волос ESTEL EVER, 100 мл;кг;1;
;033372     ;EE/S100 орг;Основа EE/S100 органическая фаза Двухфазный спрей для волос ESTEL EVER, 100 мл;кг;1;
;033375     ;EED/50;Основа EED/50 Дезодорант-антиперспирант  ESTEL EVER, 50 мл;кг;1;
2000017998121;033390     ;;Лецигель;кг;1;
2000018023242;033418     ;;Идеалифт (IDEALIFT#);кг;1;
2000018023259;033419     ;;Бьютифай (BEAUTYFYEY#);кг;1;
2000018023266;033420     ;;Матриксил 3000 (MATRIXYL 3000);кг;1;
2000018023273;033421     ;;Мадджестем (MAJESTEM);кг;1;
2000018069790;033427     ;;Консервант Dekaben BL;кг;1;
;033431     ;ELO/200;Основа ELO/200 Масло-эликсир для душа ESTEL LOVE, 200 мл;кг;1;
;033432     ;EL/S100 водн;Основа EL/S100 водная фаза Двухфазный спрей для волос ESTEL LOVE, 100 мл;кг;1;
;033434     ;EL/S100 орг ;Основа EL/S100 органическая фаза Двухфазный спрей для волос ESTEL LOVE, 100 мл;кг;1;
;033435     ;ELD/50;Основа ELD/50 Дезодорант-антиперспирант  ESTEL LOVE, 50 мл;кг;1;
;033436     ;EVO/200;Основа EVO/200 Масло-эликсир  для душа ESTEL VERY, 200 мл;кг;1;
;033437     ;EV/S100 водн;Основа EV/S100 водная фаза Двухфазный спрей для волос ESTEL VERY, 100 мл;кг;1;
;033438     ;EV/S100 орг;Основа EV/S100 органическая фаза Двухфазный спрей для волос ESTEL VERY, 100 мл;кг;1;
;033439     ;EVD/50;Основа EVD/50 Дезодорант-антиперспирант  ESTEL VERY, 50 мл;кг;1;
2000018116937;033478     ;;Триизопропанол лаурет сульфат аммония с пропиленгликолем (ZETESOL TP 300);кг;1;
2000018118092;033482     ;;Краситель E102 FOODCO ТАРТРАЗИН;кг;1;
2000018118108;033483     ;;Краситель E129 FOODCO КРАСНЫЙ ОЧАРОВАТЕЛЬНЫЙ;кг;1;
2000018167823;033504     ;;Сепимат СБ (Sepimat SB);кг;1;
2000018167830;033505     ;;Симульгель 600 (Simulgel 600);кг;1;
2000018195390;033517     ;;Плюракэр Л64 (Pluracare L64);кг;1;
2000018200667;033525     ;;Белсил СДМ 5055 ВП (Belsil SDM 5055 VP);кг;1;
2000018200643;033526     ;;Отдушка Ruby Lips;кг;1;
2000018200650;033527     ;;Отдушка Poire Femagras #FC10628;кг;1;
2000018210734;033544     ;;Ковабид велвет 20 (COVABEAD VELVET 20);кг;1;
2000018210949;033547     ;;Отдушка MONTPENSIER 21;кг;1;
;033555     ;MB 10/65;Основа MASTER BLOND 10/65;кг;1;
2000018219102;033566     ;;Коллаген гидролизированный;кг;1;
2000018220665;033569     ;;Аргирелин раствор С З06-PD010;кг;1;
2000018230411;033596     ;;Пигмент ФЕРРОНАТ P горький шоколад 029;кг;1;
2000018253663;033597     ;;Микрокар СБ (Microcare SB);кг;1;
2000018273586;033599     ;;Отдушка Tuti Fruti 955100;кг;1;
;033608     ;G/LE/1;Основа G/LE/1 GENEVIE Lifting Expert Лифтинг-крем для моделирования зрелой кожи лица и шеи;кг;1;
;033609     ;G/ELE/1;Основа G/ELE/1 GENEVIE Lifting Expert Лифтинг-крем для зрелой кожи вокруг глаз;кг;1;
;033610     ;G/YE/1;Основа G/YE/1 GENEVIE Youth Expert Омолаживающий крем для лица с  церамидами и пептидами;кг;1;
;033611     ;G/EYE/1;Основа G/EYE/1 GENEVIE Youth Expert Омолаживающий крем с пептидами для кожи вокруг глаз;кг;1;
2000018307397;033624     ;;Кродамол W-SS- (LK);кг;1;
2000018307380;033625     ;;Медь сернокислая;кг;1;
2000018318782;033638     ;;Цетиол Ц5 (Cetiol C5);кг;1;
;033684     ;;Юнистарс У0-780 (Unistars U0-780) (Звездочки для геля);кг;1;
;033729     ;CH/S1000;Основа CH/S1000 Шампунь для волос ESTEL CHOCOLATIER, 1000 мл;кг;1;
;033730     ;CH/B1000;Основа CH/B1000 Бальзам для волос ESTEL CHOCOLATIER, 1000 мл;кг;1;
;033731     ;CH/S250;Основа CH/S250 Шампунь для волос ESTEL CHOCOLATIER, 250 мл;кг;1;
;033732     ;CH/B200;Основа CH/B200 Бальзам для волос ESTEL CHOCOLATIER, 200 мл;кг;1;
;033733     ;CH/G200;Основа CH/G200 Гель-скраб для душа ESTEL CHOCOLATIER, 200 мл;кг;1;
;033735     ;CH/SP;"Основа CH/SP Спрей для волос ""Шоколадная глазурь"" ESTEL CHOCOLATIER, 200 мл";кг;1;
;033736     ;CH/SS;Основа CH/SS Спрей-сияние для волос ESTEL CHOCOLATIER, 100 мл;кг;1;
;033737     ;CH/B10;"Основа CH/B10 Бальзам для губ  ""Французский поцелуй"" ESTEL CHOCOLATIER, 10 мл";кг;1;
;033738     ;CH/M;Основа CH/M Маска для рук ESTEL CHOCOLATIER, 65 г;кг;1;
;033739     ;CH/S435;Основа CH/S435 Шампунь для волос ESTEL CHOCOLATIER, 435 мл;кг;1;
;033740     ;CH/WM;"Основа CH/WM Маска для волос ""Белый шоколад"" ESTEL CHOCOLATIER, 300 мл";кг;1;
;033741     ;CH/DM;"Основа CH/DM Маска для волос ""Тёмный шоколад"" ESTEL CHOCOLATIER, 300 мл";кг;1;
;033742     ;CHS/10;Основа CHS/10 Шампунь для волос ESTEL CHOCOLATIER, 10 мл;кг;1;
;033743     ;CHB/10;Основа CHB/10 Бальзам для волос ESTEL CHOCOLATIER, 10 мл;кг;1;
;033744     ;CHG/10;Основа CHG/10 Гель-скраб для душа ESTEL CHOCOLATIER, 10 мл;кг;1;
;033791     ;;Карбоксиметил целлюлоза (акуцел AF2205);кг;1;
;033798     ;;"Полиглицерил-6 стеарат; полиглицерил-6 бегенат (Tego PBC 6)";кг;1;
;033800     ;;Ароматизатор Земляники Wild Strawberry Flavour 526893;кг;1;
;033804     ;HCS/500 орг;Основа органическая фаза HCS/500 Двухфазный праймер для волос SILK ESTEL HAUTE COUTURE;кг;1;
;033849     ;;Нутрилан милк ЕП (Nutrilan Milk EP);кг;1;
;033856     ;;Кофе молотый Арабика;кг;1;
;033857     ;;Полимер Novethix L-10;кг;1;
;033876     ;;Отдушка SWEET STRAWBERRY 30065770;кг;1;
;033877     ;;Отдушка COTTON BABY 2 30081450;кг;1;
;033881     ;LM/G/B/200;Основа LM/G/B/200 Детский гель для душа для мальчиков ESTEL LITTLE ME, 200 мл ;кг;1;
;033885     ;;Отдушка Dark Passion AR 448111;кг;1;
;033918     ;;Отдушка White Tentation 30028890;кг;1;
;033919     ;;Отдушка Choko Loco 30086447;кг;1;
;033923     ;;Акипософт 100 БВЦ (Akyposoft 100 BVC);кг;1;
;033936     ;;Гидролит (для белой косметики);кг;1;
;033937     ;;Глицерин (для белой косметики);кг;1;
;033938     ;;БиоЭколиа (для белой косметики);кг;1;
;033939     ;;Алое-вера порошок 200:1 (для белой косметики);кг;1;
;033940     ;;Сорбитол (для белой косметики);кг;1;
;033952     ;G/W/150;Основа G/W/150 Мицеллярная вода GENEVIE для всех типов кожи, 150 мл;кг;1;
;033953     ;G/F/150;Основа G/F/150 Пенка для умывания GENEVIE для всех типов кожи, 150 мл;кг;1;
;033954     ;G/T/150;Основа G/T/150 Тоник-баланс GENEVIE для всех типов кожи, 150 мл;кг;1;
;033955     ;G/YE/50;Основа G/YE/50 Омолаживающий крем для лица с  церамидами и пептидами GENEVIE Youth Expert, 50 мл;кг;1;
;033956     ;G/EYE/25;Основа G/EYE/25 Омолаживающий крем с пептидами для кожи вокруг глаз GENEVIE Eye Youth Expert, 25 мл;кг;1;
;033957     ;G/LE/50;Основа G/LE/50 Лифтинг-крем для моделирования зрелой кожи лица и шеи GENEVIE Lifting Expert, 50 мл;кг;1;
;033958     ;G/ELE/25;Основа G/ELE/25 Лифтинг-крем для зрелой кожи вокруг глаз GENEVIE Eye Lifting Expert, 25 мл;кг;1;
;034019     ;;Отдушка Chocolate Journey 7;кг;1;
;034022     ;;Какао-порошок натуральный;кг;1;
;034026     ;;Клуазон Супер Ред 434Z;кг;1;
;034027     ;;Хрома Лайт Ред CL4506;кг;1;
;034028     ;;Клуазон Nu-Antique Bronze 240XB;кг;1;
;034053     ;LCS/1000;Основа LCS/1000 Шампунь для волос LUXURY COLOR ESTEL HAUTE COUTURE, 1000 мл;кг;1;
;034054     ;LCB/1000;Основа LCB/1000 Бальзам для волос LUXURY COLOR ESTEL HAUTE COUTURE, 1000 мл;кг;1;
;034055     ;LHS/1000;Основа LHS/1000 Шампунь для волос LUXURY HAIR ESTEL HAUTE COUTURE, 1000 мл;кг;1;
;034056     ;LHB/1000;Основа LHB/1000 Бальзам для волос LUXURY HAIR ESTEL HAUTE COUTURE, 1000 мл;кг;1;
;034057     ;LSS/1000;Основа LSS/1000 Шампунь для волос LUXURY SHINE ESTEL HAUTE COUTURE, 1000 мл;кг;1;
;034058     ;LSM/1000;Основа LSM/1000 Маска для волос LUXURY SHINE ESTEL HAUTE COUTURE, 1000 мл;кг;1;
;034077     ;EHC/100P;Основа EHC/100P Масло для волос EPLEX ESTEL HAUTE COUTURE, 100 мл;кг;1;
;034112     ;НОВ. ПР-Т;Основа ТОН 6/7  ESTEL Haute Couture полуперманент;кг;1;
;034113     ;НОВ. ПР-Т;Основа ТОН 11/16  ESTEL Haute Couture полуперманент;кг;1;
;034227     ;;Отдушка  ALPHA (30079306);кг;1;
;034294     ;RHC66/44;Основа RHC66/44 Краска для волос RED TREND ESTEL HAUTE COUTURE тёмно-русый медный интенсивный ;кг;1;
;034295     ;RHC66/56;Основа RHC66/56 Краска для волос RED TREND ESTEL HAUTE COUTURE тёмно-русый красно-фиолетовый ;кг;1;
;034296     ;RHC77/55;Основа RHC77/55 Краска для волос RED TREND ESTEL HAUTE COUTURE русый красный интенсивный ;кг;1;
;034297     ;RHC77/65;Основа RHC77/65 Краска для волос RED TREND ESTEL HAUTE COUTURE русый фиолетово-красный ;кг;1;
;034298     ;RHC88/44;Основа RHC88/44 Краска для волос RED TREND ESTEL HAUTE COUTURE  светло-русый медный интенсивный ;кг;1;
;034329     ;YT11/07;Основа YT11/07 Тонирующая маска для волос ESTEL Я ТОН 11/07 Золотистый;кг;1;
;034330     ;YT11/06;Основа YT11/06 Тонирующая маска для волос ESTEL Я ТОН 11/06 Серебристый;кг;1;
;034331     ;YT11/05;Основа YT11/05 Тонирующая маска для волос ESTEL Я ТОН 11/05 Жемчужный;кг;1;
;034333     ;YT6/74;Основа YT6/74 Тонирующая маска для волос ESTEL Я ТОН 6/74 Каштановый;кг;1;
;034334     ;YT6/43;Основа YT6/43 Тонирующая маска для волос ESTEL Я ТОН 6/43 Коньячный;кг;1;
;034335     ;YT10/16;Основа YT10/16 Тонирующая маска для волос ESTEL Я ТОН 10/16 Пепельный;кг;1;
;034336     ;YT10/61;Основа YT10/61 Тонирующая маска для волос ESTEL Я ТОН 10/61 Перламутровый;кг;1;
;034384     ;LM/S/G/200;Основа LM/S/G/200 ESTEL LITTLE ME Детский шампунь Легкое расчесывание, 200 мл;кг;1;
;034390     ;LM/G/G/200;Основа LM/G/G/200 ESTEL LITTLE ME Детский гель для душа для девочек, 200 мл ;кг;1;
;034392     ;LM/S/B/200;Основа LM/S/B/200 ESTEL LITTLE ME Детский шампунь Бережный уход, 200 мл ;кг;1;
;034394     ;LM/F/U/150;Основа LM/F/U/150 ESTEL LITTLE ME Детская пенка для умывания, 150 мл ;кг;1;
;034395     ;LM/F/U/200;Основа LM/F/U/200 ESTEL LITTLE ME Детская пена для ванны, 200 мл ;кг;1;
;034397     ;LM/B/U/50;Основа LM/B/U/50 ESTEL LITTLE ME Мыльные пузыри, 50 мл ;кг;1;
;034398     ;LM/TG/U/50;Основа LM/TG/U/50 ESTEL LITTLE ME Детская зубная паста-гель со вкусом земляники, 50 мл ;кг;1;
;034399     ;LM/TP/U/50;Основа LM/TP/U/50 ESTEL LITTLE ME Детская зубная паста со вкусом апельсина, 50 мл ;кг;1;
;034685     ;;Келдент (keldent);кг;1;
;034758     ;;Диоксид Кремния Sorbosil AC35;кг;1;
;034759     ;;Диоксид Кремния Sorbosil TC15;кг;1;
